Country Name,Country Code,Indicator Name,Indicator Code,Region,Region_Code,Income Group,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Sudan,SDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Sub-Saharan Africa,SSF,Lower middle income,550,800,790,720,530,440,340,300,310,390,380,370,320,320,320,330,360,400,470,560,710,880,1080,1130,1200,1410,1650,1670,1710,1840
Sudan,SDN,Rural population,SP.RUR.TOTL,Sub-Saharan Africa,SSF,Lower middle income,13389447,13578476,13769615,13998715,14284285,14636160,15033731,15494881,16145153,16733254,17244819,17693282,18103970,18515491,18955177,19429644,19929869,20450008,20979406,21510078,22043420,22582508,23122913,23652719,24168081,24665783,25148527,25627944,26119531,26633078
Sudan,SDN,Rural population (% of total population),SP.RUR.TOTL.ZS,Sub-Saharan Africa,SSF,Lower middle income,75.995,74.893,73.756,72.59,71.39,70.16,68.897,67.873,67.821,67.768,67.716,67.663,67.61,67.558,67.505,67.452,67.399,67.346,67.293,67.24,67.187,67.134,67.081,67.01,66.92,66.812,66.685,66.54,66.377,66.194
Sudan,SDN,Rural population growth (annual %),SP.RUR.TOTL.ZG,Sub-Saharan Africa,SSF,Lower middle income,1.607457203,1.40190326,1.397846104,1.650118667,2.019444224,2.433519712,2.680123077,3.021330149,4.111016947,3.57781162,3.011375356,2.567326897,2.294623173,2.247648182,2.346935378,2.472285421,2.541962016,2.576371249,2.55580162,2.49802796,2.449257517,2.416147964,2.364840638,2.265404594,2.1554719,2.038418395,1.938234667,1.888399242,1.900002999,1.947062842
Sudan,SDN,Urban population,SP.URB.TOTL,Sub-Saharan Africa,SSF,Lower middle income,4229405,4552025,4899531,5285918,5724519,6224957,6786857,7334346,7660383,7958716,8221568,8455842,8673089,8891317,9124487,9375498,9640109,9915578,10196803,10479925,10765636,11055452,11347225,11644579,11946804,12252410,12563893,12887151,13230743,13601804
Sudan,SDN,Urban population (% of total),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa,SSF,Lower middle income,24.005,25.107,26.244,27.41,28.61,29.84,31.103,32.127,32.179,32.232,32.284,32.337,32.39,32.442,32.495,32.548,32.601,32.654,32.707,32.76,32.813,32.866,32.919,32.99,33.08,33.188,33.315,33.46,33.623,33.806
Sudan,SDN,Urban population growth (annual %),SP.URB.GROW,Sub-Saharan Africa,SSF,Lower middle income,7.554093281,7.351086767,7.356729735,7.590681714,7.971222506,8.380800625,8.642141311,7.758029826,4.349373644,3.820569781,3.249326482,2.80966183,2.536744995,2.485016915,2.588649617,2.713801174,2.783272517,2.817464017,2.7967184,2.738728259,2.689768705,2.656449053,2.604952069,2.586752919,2.562304508,2.525885743,2.510441291,2.540370323,2.631236832,2.765929421
Sweden,SWE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Europe & Central Asia,ECS,High income,15330,19360,24190,26090,27760,29110,31340,28200,27690,28070,30390,31380,31120,30910,31220,29390,28740,32410,39390,45350,48650,52190,55600,51900,53900,56090,58680,61340,60590,57810
Sweden,SWE,Rural population,SP.RUR.TOTL,Europe & Central Asia,ECS,High income,1414501,1419229,1425767,1435311,1446443,1447374,1442280,1437168,1433808,1427846,1422163,1420501,1418811,1417437,1417231,1417037,1416123,1415759,1415762,1415927,1413835,1409904,1406363,1403890,1401467,1397539,1393351,1390711,1389937,1389970
Sweden,SWE,Rural population (% of total population),SP.RUR.TOTL.ZS,Europe & Central Asia,ECS,High income,16.9,16.9,16.9,16.9,16.9,16.796,16.639,16.484,16.329,16.176,16.086,16.058,16.03,16.002,15.974,15.929,15.867,15.804,15.742,15.681,15.57,15.412,15.254,15.098,14.944,14.79,14.637,14.486,14.335,14.185
Sweden,SWE,Rural population growth (annual %),SP.RUR.TOTL.ZG,Europe & Central Asia,ECS,High income,0.232578326,0.333694769,0.459614812,0.667163594,0.772588873,0.064344085,-0.352568527,-0.355068428,-0.234066849,-0.416682704,-0.398806287,-0.116932581,-0.119042937,-0.096888573,-0.01453433,-0.013689602,-0.064521597,-0.025707286,0.0002119,0.011653822,-0.147856985,-0.278425346,-0.251467767,-0.175998434,-0.172740981,-0.280671251,-0.300119542,-0.189651006,-0.055670478,0.00237418
Sweden,SWE,Urban population,SP.URB.TOTL,Europe & Central Asia,ECS,High income,6955328,6978575,7010722,7057653,7112392,7170001,7225787,7281393,7346937,7399093,7418835,7425561,7432163,7440437,7454878,7478923,7508835,7542470,7577769,7613645,7666670,7738188,7813274,7894625,7976659,8051674,8126023,8209668,8306173,8408901
Sweden,SWE,Urban population (% of total),SP.URB.TOTL.IN.ZS,Europe & Central Asia,ECS,High income,83.1,83.1,83.1,83.1,83.1,83.204,83.361,83.516,83.671,83.824,83.914,83.942,83.97,83.998,84.026,84.071,84.133,84.196,84.258,84.319,84.43,84.588,84.746,84.902,85.056,85.21,85.363,85.514,85.665,85.815
Sweden,SWE,Urban population growth (annual %),SP.URB.GROW,Europe & Central Asia,ECS,High income,0.232566965,0.333675662,0.459595026,0.667186851,0.772605483,0.806717928,0.775036132,0.766603466,0.896130161,0.707393346,0.266461164,0.090620062,0.088869607,0.111265022,0.193899955,0.322021444,0.399152958,0.446938734,0.466911457,0.472320308,0.694032981,0.928518962,0.965653049,1.035806601,1.033750395,0.936036801,0.919160786,1.024085617,1.168648915,1.229181437
Switzerland,CHE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Europe & Central Asia,ECS,High income,20340,25630,33620,35220,36900,37510,40880,40780,41860,45400,48350,48040,44960,43130,43490,40950,39730,45630,53810,61550,63900,62680,63020,70230,77360,79290,84590,88120,86000,84180
Switzerland,CHE,Rural population,SP.RUR.TOTL,Europe & Central Asia,ECS,High income,2153190,2059287,1968983,1882140,1800834,1782886,1806158,1826221,1844334,1860290,1872131,1880261,1889554,1902230,1916614,1928780,1940658,1952321,1962980,1972769,1982344,1997270,2019904,2042435,2060846,2080882,2100056,2120460,2141823,2161906
Switzerland,CHE,Rural population (% of total population),SP.RUR.TOTL.ZS,Europe & Central Asia,ECS,High income,33.105,31.463,29.863,28.316,26.816,26.219,26.27,26.321,26.371,26.422,26.473,26.524,26.576,26.627,26.678,26.678,26.64,26.602,26.564,26.526,26.488,26.45,26.412,26.375,26.337,26.299,26.261,26.213,26.156,26.088
Switzerland,CHE,Rural population growth (annual %),SP.RUR.TOTL.ZG,Europe & Central Asia,ECS,High income,-4.44418682,-4.459065706,-4.484264059,-4.510773845,-4.415953641,-1.001649128,1.296853767,1.10468671,0.986943229,0.861415283,0.634496469,0.433324275,0.49302254,0.668605977,0.753320535,0.632759119,0.613941214,0.599183037,0.544480556,0.497441284,0.484184331,0.750126519,1.126873743,1.109273797,0.897385461,0.967526419,0.917216874,0.966903524,1.002428928,0.933290445
Switzerland,CHE,Urban population,SP.URB.TOTL,Europe & Central Asia,ECS,High income,4350934,4485819,4624403,4764772,4914685,5017092,5069206,5112044,5149461,5180397,5199719,5208645,5220447,5241761,5267636,5301074,5344095,5386680,5426645,5464346,5501590,5553847,5627771,5701396,5764063,5831516,5896805,5968886,6046826,6125070
Switzerland,CHE,Urban population (% of total),SP.URB.TOTL.IN.ZS,Europe & Central Asia,ECS,High income,66.895,68.537,70.137,71.684,73.184,73.781,73.73,73.679,73.629,73.578,73.527,73.476,73.424,73.373,73.322,73.322,73.36,73.398,73.436,73.474,73.512,73.55,73.588,73.625,73.663,73.701,73.739,73.787,73.844,73.912
Switzerland,CHE,Urban population growth (annual %),SP.URB.GROW,Europe & Central Asia,ECS,High income,3.071537205,3.053055284,3.042619402,2.990240551,3.097797496,2.062282096,1.033371486,0.841512639,0.729272477,0.598964526,0.37228914,0.17151595,0.226328525,0.407448016,0.492417449,0.632775648,0.808277148,0.793702665,0.73918396,0.692336457,0.679269753,0.945369942,1.322260822,1.299760812,1.093155085,1.163439288,1.113367795,1.214963152,1.297319595,1.285667866
Thailand,THA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,East Asia & Pacific,EAS,Upper middle income,830,950,1160,1320,1490,1660,1880,2140,2400,2750,2970,2690,2090,1990,1990,1970,1980,2170,2520,2770,3080,3520,3990,4160,4610,5000,5610,5830,5780,5620
Thailand,THA,Rural population,SP.RUR.TOTL,East Asia & Pacific,EAS,Upper middle income,37970658,38526251,39059410,39533876,39933894,40291090,40569997,40804807,41044278,41322688,41646412,42004866,42388737,42781242,43013261,42759584,42471944,42127326,41691459,41151810,40496138,39743135,38928981,38102836,37294180,36533029,35810571,35113187,34422406,33725511
Thailand,THA,Rural population (% of total population),SP.RUR.TOTL.ZS,East Asia & Pacific,EAS,Upper middle income,71.639,71.372,71.103,70.833,70.576,70.407,70.237,70.066,69.895,69.724,69.551,69.378,69.205,69.031,68.609,67.428,66.221,64.994,63.744,62.48,61.196,59.896,58.581,57.256,55.92,54.606,53.318,52.057,50.826,49.626
Thailand,THA,Rural population growth (annual %),SP.RUR.TOTL.ZG,East Asia & Pacific,EAS,Upper middle income,1.459721228,1.452614954,1.374396727,1.207410425,1.006751237,0.890491572,0.689845058,0.577108983,0.58515421,0.676026018,0.780352306,0.857025027,0.909722144,0.921704533,0.540872801,-0.591510611,-0.674964063,-0.8147113,-1.040031608,-1.302837611,-1.606130003,-1.876948976,-2.069813569,-2.145027104,-2.145143275,-2.062052678,-1.997362637,-1.966637123,-1.986906836,-2.045313562
Thailand,THA,Urban population,SP.URB.TOTL,East Asia & Pacific,EAS,Upper middle income,15032117,15453252,15874151,16278918,16648930,16934882,17191577,17432865,17678489,17943401,18232543,18540071,18862237,19192715,19680061,20655590,21664725,22689928,23713063,24712163,25678348,26610437,27524274,28445361,29397844,30369929,31353559,32338235,33303573,34233848
Thailand,THA,Urban population (% of total),SP.URB.TOTL.IN.ZS,East Asia & Pacific,EAS,Upper middle income,28.361,28.628,28.897,29.167,29.424,29.593,29.763,29.934,30.105,30.276,30.449,30.622,30.795,30.969,31.391,32.572,33.779,35.006,36.256,37.52,38.804,40.104,41.419,42.744,44.08,45.394,46.682,47.943,49.174,50.374
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,East Asia & Pacific,EAS,Upper middle income,2.772677431,2.763042116,2.68725964,2.517883342,2.247505365,1.702956833,1.504403614,1.393766323,1.399137196,1.487382527,1.598565927,1.672631539,1.72274913,1.736889896,2.507521126,4.837999374,4.769937687,4.623576376,4.410495215,4.126947385,3.835259495,3.565536072,3.376479899,3.291678304,3.293624904,3.25316029,3.187484413,3.092249093,2.941441224,2.755017371
Togo,TGO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Sub-Saharan Africa,SSF,Low income,250,310,390,400,400,400,410,330,300,300,310,350,330,320,300,270,250,290,330,360,380,400,400,440,450,460,480,500,550,540
Togo,TGO,Rural population,SP.RUR.TOTL,Sub-Saharan Africa,SSF,Low income,2456662,2522325,2585536,2646218,2704293,2759475,2811959,2863182,2914985,2968796,3025023,3083504,3144142,3206573,3270606,3336347,3403819,3472942,3543542,3615523,3688712,3763032,3838349,3914842,3992173,4070374,4149005,4227974,4306879,4385376
Togo,TGO,Rural population (% of total population),SP.RUR.TOTL.ZS,Sub-Saharan Africa,SSF,Low income,73.04,72.638,72.232,71.824,71.411,70.995,70.575,70.152,69.725,69.295,68.861,68.424,67.984,67.54,67.093,66.644,66.191,65.735,65.276,64.815,64.351,63.884,63.413,62.942,62.467,61.99,61.507,61.021,60.531,60.036
Togo,TGO,Rural population growth (annual %),SP.RUR.TOTL.ZG,Sub-Saharan Africa,SSF,Low income,2.79562766,2.637757728,2.475174134,2.319861425,2.170905949,2.019993395,1.884094923,1.805220031,1.793108021,1.829180943,1.876221134,1.914791792,1.947442627,1.966172666,1.977252324,1.990120703,2.002154069,2.01040368,2.012471852,2.010972823,2.004082552,1.99476698,1.98173108,1.97326448,1.956072315,1.939919294,1.913365934,1.885437205,1.849059337,1.806185714
Togo,TGO,Urban population,SP.URB.TOTL,Sub-Saharan Africa,SSF,Low income,906786,950134,993953,1038091,1082649,1127383,1172397,1218216,1265704,1315490,1367918,1422961,1480684,1541092,1604129,1669876,1738600,1810304,1885010,1962696,2043463,2127382,2214588,2304919,2398678,2495805,2596576,2700745,2808284,2919202
Togo,TGO,Urban population (% of total),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa,SSF,Low income,26.96,27.362,27.768,28.176,28.589,29.005,29.425,29.848,30.275,30.705,31.139,31.576,32.016,32.46,32.907,33.356,33.809,34.265,34.724,35.185,35.649,36.116,36.587,37.058,37.533,38.01,38.493,38.979,39.469,39.964
Togo,TGO,Urban population growth (annual %),SP.URB.GROW,Sub-Saharan Africa,SSF,Low income,4.826311144,4.669654767,4.508689456,4.344880664,4.202736627,4.048820184,3.915135339,3.833712247,3.824099565,3.858073068,3.908065609,3.945003596,3.976423133,3.998711287,4.00896741,4.016844202,4.033081949,4.041459531,4.043833895,4.038591237,4.032687937,4.02461981,4.017426591,3.997915315,3.987221742,3.96935702,3.958233159,3.933400683,3.904595977,3.873667061
Trinidad and Tobago,TTO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Latin America & Caribbean,LCN,High income,5090,4480,3930,3630,3710,3850,4030,3840,3810,3890,4230,4500,4620,4880,5420,6080,6760,8070,9690,11210,13290,14990,17330,16190,15770,14160,15270,17710,18380,18600
Trinidad and Tobago,TTO,Rural population,SP.RUR.TOTL,Latin America & Caribbean,LCN,High income,1073214,1086129,1097631,1108270,1117627,1122388,1126669,1130260,1132849,1134245,1134366,1133462,1132085,1130967,1131330,1137549,1144702,1152514,1160552,1168511,1176280,1183951,1191622,1199387,1207345,1215500,1223587,1231402,1238675,1245229
Trinidad and Tobago,TTO,Rural population (% of total population),SP.RUR.TOTL.ZS,Latin America & Caribbean,LCN,High income,90.639,90.871,91.098,91.319,91.466,91.258,91.045,90.827,90.605,90.378,90.146,89.909,89.667,89.42,89.223,89.403,89.581,89.756,89.928,90.098,90.265,90.429,90.592,90.751,90.908,91.063,91.205,91.334,91.45,91.555
Trinidad and Tobago,TTO,Rural population growth (annual %),SP.RUR.TOTL.ZG,Latin America & Caribbean,LCN,High income,1.374839061,1.19621144,1.053422204,0.964601992,0.840744663,0.425087079,0.380693346,0.318220292,0.228800392,0.123153268,0.01066732,-0.079723863,-0.121560062,-0.098804631,0.032091277,0.548201607,0.626839329,0.68013022,0.695011068,0.683453473,0.662662764,0.65002341,0.645825379,0.649518868,0.661314098,0.673178086,0.663119408,0.636664881,0.588890226,0.527718882
Trinidad and Tobago,TTO,Urban population,SP.URB.TOTL,Latin America & Caribbean,LCN,High income,110839,109114,107259,105355,104277,107518,110817,114150,117467,120756,123999,127215,130459,133814,136650,134834,133138,131538,129983,128422,126861,125309,123750,122237,120750,119290,117992,116838,115808,114859
Trinidad and Tobago,TTO,Urban population (% of total),SP.URB.TOTL.IN.ZS,Latin America & Caribbean,LCN,High income,9.361,9.129,8.902,8.681,8.534,8.742,8.955,9.173,9.395,9.622,9.854,10.091,10.333,10.58,10.777,10.597,10.419,10.244,10.072,9.902,9.735,9.571,9.408,9.249,9.092,8.937,8.795,8.666,8.55,8.445
Trinidad and Tobago,TTO,Urban population growth (annual %),SP.URB.GROW,Latin America & Caribbean,LCN,High income,-1.376279485,-1.568549069,-1.714673687,-1.79108704,-1.028478002,3.060745546,3.022191674,2.963318083,2.86440701,2.761453766,2.650152032,2.560506743,2.518043267,2.539177485,2.097213637,-1.337852018,-1.265820792,-1.209040102,-1.189211058,-1.208195653,-1.222971726,-1.230931194,-1.251928549,-1.230161822,-1.22394907,-1.216478924,-1.094067774,-0.982846561,-0.885471257,-0.822835823
Tunisia,TUN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Middle East & North Africa,MEA,Lower middle income,1140,1270,1340,1310,1430,1480,1700,1700,1740,1820,2010,2160,2190,2300,2310,2280,2210,2480,2930,3190,3360,3560,3880,4110,4170,4000,4110,4160,4160,3970
Tunisia,TUN,Rural population,SP.RUR.TOTL,Middle East & North Africa,MEA,Lower middle income,3396635,3420406,3432679,3411813,3429251,3430758,3433146,3397849,3419570,3450966,3465750,3477519,3485708,3494617,3493158,3491780,3489911,3484765,3483392,3500322,3517825,3534510,3553038,3573788,3592975,3618418,3634820,3651768,3667916,3683124
Tunisia,TUN,Rural population (% of total population),SP.RUR.TOTL.ZS,Middle East & North Africa,MEA,Lower middle income,45.333,44.509,43.686,42.869,42.054,41.244,40.438,39.638,38.922,38.526,38.13,37.738,37.347,36.957,36.568,36.182,35.798,35.415,35.071,34.902,34.734,34.567,34.399,34.233,34.066,33.9,33.726,33.544,33.355,33.158
Tunisia,TUN,Rural population growth (annual %),SP.RUR.TOTL.ZG,Middle East & North Africa,MEA,Lower middle income,1.339065576,0.697402182,0.35817484,-0.609718432,0.509804842,0.043935803,0.069581396,-1.033445761,0.637222782,0.913937968,0.427486759,0.339004906,0.235207147,0.25526046,-0.041758643,-0.039456328,-0.053540039,-0.147562437,-0.039407838,0.484843256,0.498793664,0.473177497,0.522833629,0.582308552,0.535445245,0.705636361,0.452267745,0.465184269,0.441221949,0.413765173
Tunisia,TUN,Urban population,SP.URB.TOTL,Middle East & North Africa,MEA,Lower middle income,4095998,4264345,4424940,4546881,4725149,4887442,5056754,5174351,5366130,5506534,5623550,5737381,5847592,5961283,6059342,6158820,6258989,6355035,6449008,6528678,6610075,6690590,6775862,6865812,6954125,7055382,7142680,7234732,7328684,7424676
Tunisia,TUN,Urban population (% of total),SP.URB.TOTL.IN.ZS,Middle East & North Africa,MEA,Lower middle income,54.667,55.491,56.314,57.131,57.946,58.756,59.562,60.362,61.078,61.474,61.87,62.262,62.653,63.043,63.432,63.818,64.202,64.585,64.929,65.098,65.266,65.433,65.601,65.767,65.934,66.1,66.274,66.456,66.645,66.842
Tunisia,TUN,Urban population growth (annual %),SP.URB.GROW,Middle East & North Africa,MEA,Lower middle income,4.675286001,4.027819408,3.696812551,2.718478435,3.845759144,3.376996339,3.405571724,2.298914519,3.639305766,2.58284088,2.102774996,2.003969735,1.902711814,1.925577379,1.631548696,1.628398743,1.613346972,1.522874163,1.467890843,1.227815203,1.239052768,1.210706134,1.266452956,1.318772222,1.278069533,1.445572114,1.229732623,1.280526118,1.290264639,1.301308375
Turkey,TUR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Europe & Central Asia,ECS,Upper middle income,1440,1740,1860,1920,2300,2580,2930,3140,2680,2850,2920,3190,3410,3530,4200,3470,3470,3800,5060,6510,7520,8510,9350,9140,9960,10450,10700,10800,10630,9950
Turkey,TUR,Rural population,SP.RUR.TOTL,Europe & Central Asia,ECS,Upper middle income,23121193,22892428,22629676,22341556,22028179,21976981,22035352,22084718,22127528,22166499,22203347,22237713,22266349,22287503,22297847,22250856,22173370,22084559,21980723,21862655,21723059,21567181,21411415,21277914,21176105,21112613,21082022,21060591,21015924,20927471
Turkey,TUR,Rural population (% of total population),SP.RUR.TOTL.ZS,Europe & Central Asia,ECS,Upper middle income,46.07,44.739,43.413,42.101,40.797,40.024,39.482,38.945,38.41,37.877,37.347,36.821,36.297,35.777,35.259,34.668,34.047,33.431,32.82,32.217,31.618,31.025,30.438,29.859,29.285,28.718,28.166,27.63,27.109,26.603
Turkey,TUR,Rural population growth (annual %),SP.RUR.TOTL.ZG,Europe & Central Asia,ECS,Upper middle income,-1.135199033,-0.994344196,-1.154405859,-1.28137002,-1.412594468,-0.232690999,0.265248535,0.223780337,0.193656813,0.17596508,0.166094822,0.154658808,0.128689394,0.094959249,0.046400893,-0.210964694,-0.348846049,-0.401334275,-0.471283457,-0.538591189,-0.6405607,-0.7201562,-0.724857006,-0.625455768,-0.479621,-0.300278896,-0.144999502,-0.101707039,-0.212313291,-0.421773827
Turkey,TUR,Urban population,SP.URB.TOTL,Europe & Central Asia,ECS,Upper middle income,27065898,28276413,29496821,30725013,31966426,32932527,33775782,34622736,35481241,36355821,37248141,38156391,39078525,40008114,40942310,41931838,42952396,43975562,44992838,45997962,46981662,47948311,48932942,49983393,51134311,52404389,53767165,55163048,56507864,57738359
Turkey,TUR,Urban population (% of total),SP.URB.TOTL.IN.ZS,Europe & Central Asia,ECS,Upper middle income,53.93,55.261,56.587,57.899,59.203,59.976,60.518,61.055,61.59,62.123,62.653,63.179,63.703,64.223,64.741,65.332,65.953,66.569,67.18,67.783,68.382,68.975,69.562,70.141,70.715,71.282,71.834,72.37,72.891,73.397
Turkey,TUR,Urban population growth (annual %),SP.URB.GROW,Europe & Central Asia,ECS,Upper middle income,4.817456219,4.375343515,4.22545006,4.079458373,3.960908596,2.977466746,2.528320482,2.476653929,2.449355819,2.435019443,2.424770883,2.40912291,2.387981674,2.350920017,2.308171913,2.388139251,2.404703749,2.354163786,2.286925102,2.209376961,2.11602642,2.036622116,2.032725369,2.123998005,2.276490977,2.453462733,2.56726175,2.563034397,2.408650548,2.154193902
Uganda,UGA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Sub-Saharan Africa,SSF,Low income,250,310,400,400,320,250,190,180,180,230,280,300,290,290,270,250,250,250,270,300,340,380,430,500,550,610,630,640,670,670
Uganda,UGA,Rural population,SP.RUR.TOTL,Sub-Saharan Africa,SSF,Low income,13694370,14119939,14561672,15010297,15458876,15935601,16451030,16972421,17499239,18032203,18569937,19115029,19675828,20263885,20887238,21549535,22248949,22944997,23656257,24388206,25140032,25913052,26705903,27517121,28345403,29189811,30049816,30927553,31826108,32747779
Uganda,UGA,Rural population (% of total population),SP.RUR.TOTL.ZS,Sub-Saharan Africa,SSF,Low income,90.489,90.118,89.733,89.335,88.924,88.662,88.582,88.501,88.419,88.337,88.254,88.171,88.087,88.003,87.918,87.833,87.747,87.517,87.245,86.969,86.687,86.4,86.108,85.811,85.508,85.2,84.885,84.563,84.234,83.899
Uganda,UGA,Rural population growth (annual %),SP.RUR.TOTL.ZG,Sub-Saharan Africa,SSF,Low income,2.981853685,3.060311248,3.08049594,3.034356092,2.944690451,3.037232611,3.183242635,3.120164336,3.056766168,3.000182073,2.938476779,2.893090149,2.8915993,2.944936031,3.029811286,3.121588814,3.194053295,3.080514556,3.052772944,3.047200824,3.036182125,3.028530396,3.013784712,2.992376565,2.965647258,2.935484467,2.903682781,2.87909316,2.86394898,2.854818375
Uganda,UGA,Urban population,SP.URB.TOTL,Sub-Saharan Africa,SSF,Low income,1439370,1548339,1666106,1791961,1925493,2037827,2120497,2205239,2292027,2380764,2471531,2564468,2660984,2762472,2870398,2985133,3106845,3272763,3458485,3654207,3860893,4078906,4308524,4550004,4804014,5070531,5350804,5645834,5956863,6284604
Uganda,UGA,Urban population (% of total),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa,SSF,Low income,9.511,9.882,10.267,10.665,11.076,11.338,11.418,11.499,11.581,11.663,11.746,11.829,11.913,11.997,12.082,12.167,12.253,12.483,12.755,13.031,13.313,13.6,13.892,14.189,14.492,14.8,15.115,15.437,15.766,16.101
Uganda,UGA,Urban population growth (annual %),SP.URB.GROW,Sub-Saharan Africa,SSF,Low income,7.225481897,7.297722558,7.330642373,7.282138375,7.187148792,5.670200521,3.976645112,3.918539788,3.860068584,3.798486569,3.74163521,3.691325303,3.69449295,3.742995185,3.832476507,3.919360585,3.996343985,5.202684045,5.519604964,5.504847469,5.501939727,5.493031134,5.476657086,5.453272602,5.432370637,5.39937274,5.380128414,5.367109806,5.362607218,5.355883267
United Kingdom,GBR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Europe & Central Asia,ECS,High income,9540,11840,15080,16190,17270,18020,20000,19910,20410,20790,21880,23400,24810,26170,27400,27220,27580,30570,36140,41150,43480,46240,46990,42820,40480,40190,41010,42040,43350,43340
United Kingdom,GBR,Rural population,SP.RUR.TOTL,Europe & Central Asia,ECS,High income,12277190,12331725,12387604,12448431,12514322,12569161,12568650,12564188,12560917,12559379,12556499,12554474,12556019,12563329,12572963,12562339,12439896,12323786,12220136,12131582,12048279,11970758,11893520,11813186,11736055,11658619,11571796,11484083,11407453,11339263
United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,Europe & Central Asia,ECS,High income,21.66,21.71,21.76,21.81,21.86,21.888,21.828,21.768,21.707,21.647,21.587,21.528,21.468,21.409,21.349,21.249,20.953,20.661,20.371,20.085,19.801,19.521,19.243,18.969,18.698,18.43,18.166,17.908,17.655,17.408
United Kingdom,GBR,Rural population growth (annual %),SP.RUR.TOTL.ZG,Europe & Central Asia,ECS,High income,0.462713595,0.443214089,0.452108511,0.489829569,0.527915755,0.437252573,-0.004065589,-0.035507331,-0.026037702,-0.012245079,-0.0229337,-0.016128407,0.012305613,0.058202149,0.07665411,-0.084534498,-0.979464267,-0.937751106,-0.844613311,-0.727294808,-0.689030674,-0.645498562,-0.647312856,-0.677734878,-0.655063794,-0.661999246,-0.74749766,-0.760876852,-0.669507597,-0.599560871
United Kingdom,GBR,Urban population,SP.URB.TOTL,Europe & Central Asia,ECS,High income,44404206,44470325,44540723,44628280,44733264,44855736,45011752,45154426,45304828,45459651,45610451,45762480,45931122,46119137,46319551,46557334,46930583,47323791,47767769,48269624,48798541,49351705,49913475,50463084,51030310,51600299,52128504,52644143,53205707,53798969
United Kingdom,GBR,Urban population (% of total),SP.URB.TOTL.IN.ZS,Europe & Central Asia,ECS,High income,78.34,78.29,78.24,78.19,78.14,78.112,78.172,78.232,78.293,78.353,78.413,78.472,78.532,78.591,78.651,78.751,79.047,79.339,79.629,79.915,80.199,80.479,80.757,81.031,81.302,81.57,81.834,82.092,82.345,82.592
United Kingdom,GBR,Urban population growth (annual %),SP.URB.GROW,Europe & Central Asia,ECS,High income,0.167807267,0.148791811,0.15817815,0.19638445,0.234964714,0.273408736,0.347213793,0.316469262,0.332530132,0.341153614,0.331173754,0.332766255,0.367838511,0.408505665,0.433615661,0.512040255,0.798501015,0.834359753,0.933797334,1.045133677,1.089795475,1.127189955,1.131869196,1.095105268,1.117771085,1.110769713,1.018443384,0.984308745,1.06106767,1.108863839
United States,USA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,North America,NAC,High income,19160,21460,23580,23860,24150,24370,25780,26480,27750,29150,30380,31390,32150,33780,36070,36840,37470,39950,43680,46340,48080,48640,49330,48050,48950,50450,52520,53670,54400,54960
United States,USA,Rural population,SP.RUR.TOTL,North America,NAC,High income,60888123,61073788,61266559,61485081,61656881,61471853,61314541,61112155,60847887,60559606,60247274,59962727,59647910,59318323,59093274,59176653,59224903,59231337,59272576,59316092,59380586,59435929,59486862,59495270,59481215,59413614,59340268,59244701,59166890,59086422
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,North America,NAC,High income,25.356,25.207,25.058,24.911,24.7,24.299,23.903,23.512,23.125,22.743,22.364,21.992,21.623,21.258,20.943,20.766,20.591,20.417,20.243,20.072,19.901,19.731,19.562,19.394,19.228,19.06,18.892,18.723,18.553,18.383
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,North America,NAC,High income,0.334331076,0.304464143,0.315139141,0.356039611,0.279027731,-0.300544208,-0.256237,-0.330624269,-0.433368846,-0.474899093,-0.517077663,-0.473417401,-0.526404231,-0.554086374,-0.380113564,0.140997827,0.081502312,0.010863083,0.069599392,0.073389815,0.10867028,0.09315709,0.085657262,0.014133215,-0.023626518,-0.113715639,-0.123526083,-0.161178978,-0.131424653,-0.136094306
United States,USA,Urban population,SP.URB.TOTL,North America,NAC,High income,179244877,181215212,183232441,185333919,187966119,191509147,195199459,198806845,202278113,205718394,209146726,212694273,216206090,219721677,223069137,225792302,228400290,230876596,233532722,236200507,238999326,241795278,244607104,247276259,249865648,252305243,254762355,257182694,259740511,262332398
